公园名称,公园位置,POI类别,POI名称,POI地址,POI位置,POI电话,POI评分,POI距离
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,小田娥商务·轰趴馆,沙湾路1159号,"113.045301,28.189703",15116428967;15173114653;4009790962,[],87
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,黑马台球(荷花路店),浏阳河大道二段305号浏阳河婚庆文化园(东北角),"113.046679,28.190764",0731-88797766,4.4,94
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,长沙小天鹅国际公馆,东屯渡街道浏阳河大道二段300号浏阳河婚庆公园A1-401,"113.045217,28.189627",13294637607,4.7,98
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,手迹网球俱乐部,东屯渡街道浏阳河大道300号婚庆文化园A3-103-1,"113.047081,28.190206",[],4.3,101
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,银兴国际影城(长沙店),东屯渡街道荷花路684号,"113.046925,28.190829",0731-85120999,4.4,116
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,须浮酒馆,荷花路686号,"113.046675,28.191024",[],3.7,117
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,童梦儿童乐园婚庆公园店,荷花路652号,"113.045089,28.190761",15939998690;18229484292,3.6,117
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,N+1 PARTY K,荷花路682号,"113.047386,28.190603",[],4.8,141
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,尚励少儿体能运动(浏阳河婚庆园基地店),浏阳河大道二段305号浏阳河婚庆文化园辣妈馆1层,"113.045688,28.188679",18173153565,4.5,164
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,河畔健身·普拉提,浏阳河大道300号婚庆公园辣妈公寓B104室,"113.045671,28.188633",19807310138,3.8,170
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,麻神棋牌会所,荷花路669号,"113.045107,28.191610",13142206891;18182126623,3.8,189
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,有鲤棋牌会所,荷花路669号,"113.045074,28.191646",13142206891,4.4,194
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,辣妈俱乐部,浏阳河大道二段300号浏阳河婚庆公园小天鹅国际公馆,"113.045531,28.188374",[],4.5,201
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,浏阳河婚庆公园游乐场,白沙湾路与荷花路交叉口西南60米,"113.044034,28.190919",[],3.4,216
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,初见电竞网咖,荷花路489号芙蓉公寓E1-3栋102,"113.044630,28.191772",13789256000,4.5,230
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,分享网咖(奔月店),高岭小区17栋,"113.043489,28.189804",19173138979,4.5,253
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,聚友棋牌茗茶娱乐中心,白沙湾路与荷花路交叉口西南140米,"113.043407,28.190360",[],3.5,260
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,翔宇网咖,[],"113.043112,28.190256",[],4.7,288
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,T&M酒馆,东屯渡街道浏阳河大道300号婚庆文化园项目B1301,"113.046324,28.192734",15799604489,4.3,291
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,休闲棋牌室(高岭小区店),扬高路高岭小区,"113.042776,28.189247",13637408387;14527335555,3.7,335
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,老刘麻将馆,纵二路高岭小区,"113.042664,28.188982",15364071808,3.7,355
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,乐静瑜伽(芙蓉元气店),荷花路芙蓉公寓C1-108门面,"113.042190,28.191647",18684791871,4.0,414
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,呀哈哈游戏驿站Ps5 Switch电玩,荷花路芙蓉公寓公交站后面C1-109门面,"113.042108,28.191674",13507443990,4.0,423
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,龙拳网咖,高岭小区7-701号高岭小区43栋,"113.041779,28.189225",13787109180,4.6,430
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,弗洛(浏阳河店),浏阳河大道300号,"113.045705,28.194099",0731-84626498;0731-84627498;4000011010,4.7,443
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,分享网咖(高岭店),高岭小区38栋一楼,"113.041133,28.189685",19173138969,4.6,484
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,江河双水湾游泳池,江河双水湾小区6栋(花桥地铁站3A口步行470米),"113.050314,28.187831",19976984252,3.7,490
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,绿啤火车精酿鲜啤小酒馆,高岭小区38栋一单元101门面,"113.040830,28.189731",13874901754,3.9,513
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,胖子麻将馆,纵一路与傅家湾路交叉口西北60米,"113.041212,28.188233",[],3.5,519
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,XG Party·K,荷花路417号,"113.040891,28.191177",[],4.5,519
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,普拉提塑形馆,浏阳河大道370号(汉庭酒店9楼),"113.044503,28.194712",13319535288;19173165914,4.2,532
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,弘·苑棋牌茶饮,长嘉路与浏阳河大道交叉口西南80米,"113.044495,28.194750",[],[],536
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,茄茄灰威士忌雪茄俱乐部(长房·白沙湾A区店),长房·白沙湾B区北门东250米,"113.043270,28.194351",15308467777;15388938888,4.8,543
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,双水湾体育公园,沙湾路1088号,"113.049427,28.185991",0731-85572929,4.6,567
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,鸿羽体育训练基地,人民东路双水湾体育公园(花桥地铁站3A口步行100米),"113.049358,28.185909",[],3.8,570
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,库约24小时自助社交台球(鑫科明珠店),长嘉路鑫科明珠11栋三楼,"113.043407,28.194746",[],4.1,575
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,云轩K歌沐足(马王堆店),长嘉路鑫科明珠11栋201,"113.043259,28.194683",0731-85368899,4.7,576
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,Funny box 麻将盒子•24H无人自助棋牌室·扬帆店,扬高路与育才街交叉口西南40米,"113.039658,28.189879",19973131104,4.3,627
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,碰碰发24H自助棋牌室(芙蓉上河图店),古曲中路888号芙蓉上河图新寓1012,"113.039506,28.189716",[],4.0,643
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,独型健身工作室,芙蓉明珠10楼,"113.039485,28.191088",17680510590,3.9,652
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,碰碰发24H自助棋牌室(芙蓉明珠店),荷花路556号9楼,"113.039447,28.191049",13367375029;18711711935,4.0,655
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,四爷棋牌室,枫树小区北门东50米,"113.041046,28.186206",[],3.6,656
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,花园麻将馆,东屯渡街道枫树小区18栋,"113.041025,28.186175",[],3.4,660
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,雀实有你棋牌公会,东屯渡街道荷花路576号芙蓉明珠9层,"113.039398,28.191076",15874958686;18711120280,3.9,661
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,蛮巧小酒馆,古曲中路与荷花路交叉口东南60米,"113.039283,28.191027",13574882258,3.9,671
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,星城台球,荷花路562号芙蓉明珠大厦3楼,"113.039265,28.191144",[],4.0,675
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,游侠猎人实弹射击馆,荷花路与古曲中路交叉口东南40米,"113.039256,28.191170",[],3.3,676
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,向左拳馆-散打-跆拳道-综合格斗,向左培训中心三楼(人民东路地铁站4号口步行390米),"113.040165,28.186935",15116195892,4.0,677
浏阳河婚庆文化园,"113.046049,28.190126",文体中心,小铁24h自助台球(长房白沙湾店),长房白沙湾S1栋201号,"113.040831,28.194261",[],4.1,688
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河婚庆文化园地下停车场,浏阳河大道二段305号浏阳河婚庆文化园内(西侧),"113.045050,28.190112",[],[],98
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆(公园店)地下停车场(出入口),小天鹅国际公馆(公园店)地下停车场,"113.044919,28.190088",[],[],110
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆(公园店)地下停车场,小天鹅国际公馆(公园店),"113.044919,28.190088",[],[],110
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河婚庆文化园停车场,浏阳河大道二段305号浏阳河婚庆文化园(东南角),"113.047130,28.189575",[],[],122
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(出入口),浏阳河大道与荷花路交叉口南200米,"113.047090,28.189488",[],[],124
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆(公园店)地下停车场(出入口),小天鹅国际公馆(公园店)地下停车场,"113.045557,28.189083",[],[],125
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,地面停车场(出入口),地面停车场,"113.047141,28.189448",[],[],131
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,地面停车场,浏阳河大道与荷花路交叉口南200米,"113.047141,28.189448",[],[],131
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆(公园店)停车场(出入口),小天鹅国际公馆(公园店)停车场,"113.044675,28.190147",[],[],134
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆(公园店)停车场,小天鹅国际公馆,"113.044609,28.190140",[],[],141
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河停车场,浏阳河大道与荷花路交叉口南60米,"113.047363,28.190741",[],[],145
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,荷花路-道路停车位,荷花路与浏阳河大道交叉口西80米,"113.046354,28.191426",[],[],147
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,荷花路-道路停车位,荷花路与白沙湾路交叉口东80米,"113.045220,28.191277",[],[],151
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,小天鹅国际公馆公园店地面停车场(入口),小天鹅国际公馆(公园店)停车场,"113.046152,28.188668",[],[],162
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(浏阳河大道),浏阳河大道与荷花路交叉口南220米,"113.047473,28.189360",[],[],163
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河路荷花路口(公交站),520路,"113.047623,28.190663",[],[],165
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河婚庆公园(公交站),208路;405路;520路,"113.046580,28.188673",[],[],169
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(东屯渡社区卫生服务站东),白沙湾路与荷花路交叉口南180米,"113.044002,28.189785",[],[],204
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(出口),白沙湾路与傅家湾路交叉口北80米,"113.044777,28.188570",[],[],213
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,辣妈俱乐部地下停车场,辣妈俱乐部,"113.045116,28.188340",[],[],218
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场,白沙湾路与荷花路交叉口西南80米,"113.043932,28.190752",[],[],219
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,长沙婚礼中心停车场,浏阳河大道二段300号,"113.044946,28.188413",[],[],219
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,辣妈俱乐部停车场,浏阳河大道启蒙时光蒙特梭利孕婴童教育中心,"113.045546,28.188150",[],[],225
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,辣妈俱乐部停车场(入口),浏阳河大道与白沙湾路交叉口东北80米,"113.045700,28.188031",[],[],235
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,辣妈俱乐部地下停车场(入口),辣妈俱乐部地下停车场,"113.045498,28.188062",[],[],236
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河大道荷花路口(公交站),520路,"113.046879,28.192237",[],[],248
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,405公交车调度室,荷花路与白沙湾路交叉口西80米,"113.043673,28.191147",[],[],259
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,白沙湾路-道路停车位,白沙湾路与荷花路交叉口北80米,"113.044482,28.192076",[],[],266
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,荷花路东(公交站),131路;208路;405路,"113.043693,28.191337",[],[],267
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,芙蓉公寓-路侧停车位,白沙湾路芙蓉公寓-东区,"113.044458,28.192119",[],[],271
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,芙蓉公寓东区停车场,白沙湾路芙蓉公寓-东区,"113.044530,28.192302",[],[],284
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(出入口),浏阳河大道,"113.046056,28.192684",[],[],284
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,荷花路-道路停车位,荷花路464附近,"113.043548,28.191448",[],[],286
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,芙蓉公寓东区停车场(出入口),芙蓉公寓东区停车场,"113.044547,28.192346",[],[],287
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,东风龙舟码头,浏阳河大道2段码头,"113.047649,28.192499",[],[],307
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河大道停车场,浏阳河大道,"113.046099,28.193021",[],[],322
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,傅家湾路9号停车场,傅家湾路与白沙湾路交叉口西80米,"113.043949,28.187843",[],[],327
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,扬高路-道路停车位,扬高路与纵一路交叉口东120米,"113.042672,28.190124",[],[],331
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,尚成酒店(长沙万家丽广场店)地面停车点(出口),尚成酒店(长沙万家丽广场店)地面停车点,"113.044377,28.192917",[],[],351
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(三和家园东北),荷花路464附近,"113.042601,28.190999",[],[],351
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,浏阳河大道白沙湾路口(公交站),131路;143路;148路;520路,"113.044738,28.187110",[],[],359
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,尚成酒店(长沙万家丽广场店)地面停车点,沙湾路1688号尚成酒店(长沙万家丽广场店),"113.044128,28.192900",[],[],361
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,长房·白沙湾停车场(出入口),长房·白沙湾停车场,"113.044462,28.193108",[],[],366
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,立体停车场(出入口),立体停车场,"113.045549,28.193436",[],[],371
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(出入口),浏阳河大道338号附近,"113.045518,28.193478",[],[],376
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,立体停车场,沙湾路1688号(浏阳河风光带与荷花路交汇处西北角)长房白沙湾,"113.045456,28.193686",[],[],400
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,地面停车场(出入口),地面停车场,"113.049342,28.187998",[],[],400
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,地面停车场,双水湾支路与支四十二路交叉口西160米,"113.049223,28.187801",[],[],404
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,停车场(白沙湾社区卫生服务站西),连姻路与白沙湾路交叉口西140米,"113.043020,28.192702",[],[],412
浏阳河婚庆文化园,"113.046049,28.190126",公交地铁,尚成酒店(长沙万家丽广场店)地面停车点(入口),尚成酒店(长沙万家丽广场店)地面停车点,"113.043153,28.192917",[],[],421
桂花公园,"113.003829,28.171153",餐饮,荣记·潮汕炒牛河牛肉汤粉,军培巷与桂花路交叉口北40米,"113.003075,28.170975",[],3.4,76
桂花公园,"113.003829,28.171153",餐饮,璟此一家妈妈菜,桂花路97号(桂花公园内),"113.004379,28.170582",13739072277;15111343222,4.2,83
桂花公园,"113.003829,28.171153",餐饮,桂花鲜果(民航桂花路住宅区西区店),桂花路35号民航108院小区,"113.002966,28.171295",[],4.1,86
桂花公园,"113.003829,28.171153",餐饮,蔓姐烤鸭(桂花公园店),左家塘街道桂花路112号,"113.003636,28.170307",19898865667,4.2,96
桂花公园,"113.003829,28.171153",餐饮,远山咖啡,桂花路138号(桂花公园地铁站2号口步行200米),"113.004052,28.170275",15007312349,4.2,100
桂花公园,"113.003829,28.171153",餐饮,四胡同,赤岗小区2片16栋103号,"113.004840,28.171415",0731-85383877;13308483877;13787109555,4.3,103
