公园名称,公园位置,POI类别,POI名称,POI地址,POI位置,POI电话,POI评分,POI距离
桂花公园,"113.003829,28.171153",购物,兰亭FLOWER(赤岗社区3片店),桂花路115号(桂花公园地铁站3号口步行400米),"113.004561,28.170540",0731-85584932;13787221899;13807315415;18670361899,3.8,99
桂花公园,"113.003829,28.171153",购物,嘉庆烟酒,桂花路与赤岗巷交叉口东100米,"113.004051,28.170276",[],3.9,100
桂花公园,"113.003829,28.171153",购物,晟弘烟酒茶商行,桂花路与赤岗巷交叉口东60米,"113.003820,28.170252",0731-85569296;15084745405,4.0,100
桂花公园,"113.003829,28.171153",购物,畅享生活乡村振兴品鉴馆,赤岗巷36号锻压小区,"113.003538,28.170270",[],1.9,102
桂花公园,"113.003829,28.171153",购物,猫来狗来宠物用品店,赤岗社区三片15栋106,"113.004802,28.170807",18670372415,3.9,102
桂花公园,"113.003829,28.171153",购物,桃花江擂茶(十年老店),赤岗新村三片016栋203号,"113.004649,28.170567",13272422331,4.0,103
桂花公园,"113.003829,28.171153",学校,雨花区左家塘街道办事处湘教赤岗幼儿园,左家塘赤岗小区二片附6栋,"113.005548,28.172895",0731-84911958;0731-85497061,0.0,257
桂花公园,"113.003829,28.171153",学校,金色卡通松生幼儿园,长房·天翼未来城东北门旁,"113.000306,28.172366",0731-85797100,[],371
桂花公园,"113.003829,28.171153",学校,湘教幼稚园,车站南路470号,"113.007715,28.172445",0731-82208211;0731-84418511,0.0,407
桂花公园,"113.003829,28.171153",学校,金太阳城南郡幼儿园,左家塘街道城南东路141号城南郡小区内,"113.004755,28.175001",[],0.0,437
桂花公园,"113.003829,28.171153",学校,长沙市雨花区阳光幼儿园,城南东路137号(阿弥岭地铁站3A口步行240米),"113.006112,28.175146",18166196841,[],497
桂花公园,"113.003829,28.171153",学校,赤岗冲小学,左家塘街道曙光中路496号,"113.001522,28.167025",0731-85451948;0731-85498909,[],512
桂花公园,"113.003829,28.171153",学校,森林海金童幼儿园,红花坡路71号正南方向108米,"113.004201,28.166263",0731-84259677,[],545
桂花公园,"113.003829,28.171153",学校,万婴曙光幼儿园,曙光大抵248号,"113.001342,28.175750",0731-84130215,[],566
桂花公园,"113.003829,28.171153",学校,长沙市雨花区万婴幼儿园(曙光中路),曙光大邸1栋2楼,"113.001339,28.175750",0731-84129247;0731-84130215,0.0,567
桂花公园,"113.003829,28.171153",学校,启蒙幼儿园,红花坡路84号,"113.005541,28.165320",0731-85489071,0.0,670
桂花公园,"113.003829,28.171153",学校,车站南路小学,阿弥岭一片14栋(阿弥岭地铁站3A口步行70米),"113.008676,28.175487",0731-85451714,[],677
桂花公园,"113.003829,28.171153",学校,红花坡小学,红花坡路141号,"113.008243,28.166363",0731-84713986,[],686
桂花公园,"113.003829,28.171153",学校,快乐老人大学(红花坡校区),万代公寓西门西北250米,"113.005740,28.165143",[],[],694
桂花公园,"113.003829,28.171153",学校,桂花树第二小学,城南东路42号(阿弥岭地铁站3A口步行90米),"113.008812,28.175985",0731-85451714,[],726
桂花公园,"113.003829,28.171153",学校,枫树山鸿铭第二小学,曹家坡社区曹家坡巷59号,"112.998050,28.176132",[],[],792
桂花公园,"113.003829,28.171153",学校,桂花树小学,阿弥岭二片28栋,"113.006988,28.177871",0731-85114495,[],809
桂花公园,"113.003829,28.171153",学校,梦之航幼儿园(百纺分园),左家塘街道韶山北路365号省百纺大院内,"112.997689,28.177156",0731-85260948,[],899
桂花公园,"113.003829,28.171153",学校,雅礼实验中学,曾家湾巷23号,"113.003072,28.179336",[],[],913
桂花公园,"113.003829,28.171153",学校,智慧桥幼儿园,茶园坡路76号新华园小区内,"113.007306,28.163509",0731-85143317;19898806066,0.0,916
桂花公园,"113.003829,28.171153",学校,长沙市中培职业培训学校,茶园坡路76号新华园小区内,"113.006867,28.163322",0731-85579057;13807313137,4.6,921
桂花公园,"113.003829,28.171153",文体中心,童话謓·团建聚会别墅轰趴馆,军培巷与桂花路交叉口东北120米,"113.003744,28.171544",17780613390,3.8,44
桂花公园,"113.003829,28.171153",文体中心,威廉古堡·派对策划·聚会团建·别墅轰趴馆(长沙桂花公园店),左家塘街道桂花路桂花公园内丹桂苑,"113.003584,28.171590",18175993762,4.7,54
桂花公园,"113.003829,28.171153",文体中心,爵仕聚会派对别墅轰趴馆(桂花公园店),桂花路桂花公园西门2号办公楼,"113.003144,28.171302",[],4.3,69
桂花公园,"113.003829,28.171153",文体中心,发财小屋棋牌室,桂花路赤岗社区三片十五栋105房,"113.004904,28.170617",15898665838,3.9,121
桂花公园,"113.003829,28.171153",文体中心,好运来棋牌室,桂花路与阿弥岭路交叉口西140米,"113.005282,28.170874",[],3.5,145
桂花公园,"113.003829,28.171153",文体中心,太空家园馆,桂花路与阿弥岭路交叉口西北140米,"113.005348,28.171005",[],3.0,149
桂花公园,"113.003829,28.171153",文体中心,长沙1S壹所台球俱乐部,桂花路与阿弥岭路交叉口西160米,"113.004875,28.170125",[],3.4,153
桂花公园,"113.003829,28.171153",文体中心,麻匠派·24H自助共享棋牌,桂花路169号(2楼),"113.005875,28.170599",18670755705,3.9,210
桂花公园,"113.003829,28.171153",文体中心,长沙市赤岗冲军干所,曙光中路393号(移民局旁边),"113.002802,28.168858",[],[],274
桂花公园,"113.003829,28.171153",文体中心,鲜啤30公里(双银花园店),左家塘街道阿弥岭路52号,"113.006628,28.171941",13627336629,4.1,288
桂花公园,"113.003829,28.171153",文体中心,进哥棋牌室,赤岗社区1片9栋6单元111房,"113.006167,28.172875",[],3.6,298
桂花公园,"113.003829,28.171153",文体中心,四个朋友·自助棋牌(华达家园店),官塘冲巷华达家园小区4栋2单元103,"113.006772,28.170117",[],3.9,310
桂花公园,"113.003829,28.171153",文体中心,四个朋友无人自助棋牌(桂花路店),桂花路282号,"113.006797,28.170098",17788937014,4.1,314
桂花公园,"113.003829,28.171153",文体中心,华迪台球,曙光中路与桂花西路交叉口西北80米,"113.000525,28.170975",[],4.2,324
桂花公园,"113.003829,28.171153",文体中心,金叶便利店(曙光中路店),金叶公寓东门旁(桂花公园地铁站4号口步行170米),"113.000991,28.172806",13170476130,3.7,333
桂花公园,"113.003829,28.171153",文体中心,捡钱棋牌社,左家塘街道长房天翼7栋110,"113.000502,28.172005",15874257445,4.0,339
桂花公园,"113.003829,28.171153",文体中心,花之林人文茶馆(天翼未来城店),曙光中路298号(桂花公园地铁站4号口旁),"113.000335,28.171418",19568881054,4.2,344
桂花公园,"113.003829,28.171153",文体中心,潭洲网咖,阿弥岭路天韵家园50号会友台球室旁边,"113.006613,28.173088",17352802908,4.7,347
桂花公园,"113.003829,28.171153",文体中心,四个朋友24h智慧共享棋牌茶空间(长房天翼未来城店),曙光中路298号长房天翼未来城8栋全季酒店18楼,"113.000283,28.171459",18142618778,4.0,349
桂花公园,"113.003829,28.171153",文体中心,会友台球,阿弥岭路天韵家园50号,"113.006664,28.173058",13574189277,4.0,349
桂花公园,"113.003829,28.171153",公交地铁,桂花公寓停车场(出入口),军培巷38号(桂花公园地铁站3号口步行270米),"113.003206,28.172016",[],[],113
桂花公园,"113.003829,28.171153",公交地铁,民航桂花村住宅区西区停车场,桂花路35号民航108院小区,"113.002666,28.170945",[],[],116
桂花公园,"113.003829,28.171153",公交地铁,民航桂花村住宅区停车场(出入口),桂花路35号(桂花公园地铁站3号口旁),"113.002720,28.170594",[],[],125
桂花公园,"113.003829,28.171153",公交地铁,垃圾车停车场,军培巷与桂花路交叉口东北220米,"113.004188,28.172288",[],[],131
桂花公园,"113.003829,28.171153",公交地铁,宜尚酒店长沙桂花公园地铁站店停车场,桂花路178号宜尚酒店(长沙桂花公园地铁站店),"113.004676,28.170083",[],[],145
桂花公园,"113.003829,28.171153",公交地铁,宜尚酒店长沙桂花公园地铁站店地下停车场,桂花路178号宜尚酒店(长沙桂花公园地铁站店),"113.004920,28.170030",[],[],164
桂花公园,"113.003829,28.171153",公交地铁,桂花公园地铁站(公交站),107路;138路;138路夜;143路;160路;360路;705路;707路;805路;905路;906路,"113.002349,28.170447",[],[],165
桂花公园,"113.003829,28.171153",公交地铁,桂花公园地铁站3号口,3号线,"113.002218,28.170653",[],[],167
桂花公园,"113.003829,28.171153",公交地铁,宜尚酒店长沙桂花公园地铁站店停车场(出入口),宜尚酒店长沙桂花公园地铁站店停车场,"113.004588,28.169747",[],[],173
桂花公园,"113.003829,28.171153",公交地铁,宜尚酒店长沙桂花公园地铁站店地下停车场(出入口),宜尚酒店长沙桂花公园地铁站店地下停车场,"113.004948,28.169923",[],[],175
桂花公园,"113.003829,28.171153",公交地铁,拉菲酒店停车场,桂花路34号拉菲大酒店(桂花公园地铁站2号口旁),"113.002256,28.170285",[],[],182
桂花公园,"113.003829,28.171153",公交地铁,丹桂雅苑停车场,桂花路171号丹桂雅苑,"113.005642,28.170767",[],[],183
桂花公园,"113.003829,28.171153",公交地铁,桂花公园地铁站2号口,3号线,"113.002198,28.170327",[],[],184
桂花公园,"113.003829,28.171153",公交地铁,佳天·瑞宁花园停车场(出入口),佳天·瑞宁花园停车场,"113.005434,28.170230",[],[],188
桂花公园,"113.003829,28.171153",公交地铁,停车场(出入口),军培巷55号(桂花公园地铁站3号口步行340米),"113.002972,28.172695",[],[],191
桂花公园,"113.003829,28.171153",公交地铁,佳天·瑞宁花园内部地下停车场(出入口),佳天·瑞宁花园内部地下停车场,"113.005390,28.170122",[],[],191
桂花公园,"113.003829,28.171153",公交地铁,佳天·瑞宁花园内部地下停车场,桂花路248号佳天·瑞宁花园,"113.005390,28.170122",[],[],191
桂花公园,"113.003829,28.171153",公交地铁,丹桂雅苑停车场(出入口),桂花路165号附近,"113.005741,28.170578",[],[],198
桂花公园,"113.003829,28.171153",公交地铁,佳天·瑞宁花园停车场,桂花路248号佳天·瑞宁花园,"113.005577,28.170187",[],[],202
桂花公园,"113.003829,28.171153",公交地铁,停车场,曙光中路与茶树山街交叉口东100米,"113.001872,28.171735",[],[],202
五一广场,"112.977340,28.196500",餐饮,徽·eesscg·茶馆,黄兴中路与五一大道辅路交叉口东北80米,"112.976734,28.196180",[],3.3,69
五一广场,"112.977340,28.196500",餐饮,anan小食堂,五一广场地铁6c口负一层b1149,"112.977009,28.195927",19311615993,3.5,71
五一广场,"112.977340,28.196500",餐饮,集合猫记,黄兴中路与五一大道辅路交叉口东北60米,"112.976773,28.195812",15886388139,3.8,94
五一广场,"112.977340,28.196500",餐饮,拾光自助甜品·小食(五一广场店),定王台街道黄兴中路92号长沙友阿城市广场奥莱五一店负一层B1003,"112.976630,28.195723",[],4.0,111
五一广场,"112.977340,28.196500",餐饮,2605家菜馆,南阳街26号麓元酒店7层,"112.978249,28.197097",0731-82292883;15973188830,4.5,111
五一广场,"112.977340,28.196500",餐饮,湘辣餐馆,南阳街长康路32号综合楼一楼,"112.978279,28.197090",13907493118,4.7,113
五一广场,"112.977340,28.196500",餐饮,娟娟餐馆(南阳街店),南阳街26号(五一广场地铁站6D口步行240米),"112.978304,28.197068",0731-82221106,4.6,113
五一广场,"112.977340,28.196500",餐饮,千牛刀渣渣牛肉(长沙五一广场店),定王台街道黄兴中路92号长沙友阿城市广场奥莱五一店负一层B1004B1010B1011,"112.976653,28.195675",[],4.3,113
五一广场,"112.977340,28.196500",餐饮,熊太忙自助烤肉集市(五一广场店),通泰街道黄兴中路87号万代大厦粉巢2楼茶颜悦色傍边,"112.976084,28.196460",17373219666,4.5,123
五一广场,"112.977340,28.196500",餐饮,童胖子酱板鸭(粉巢店),黄兴中路87号粉巢一楼,"112.976082,28.196495",18774090659,3.9,123
五一广场,"112.977340,28.196500",餐饮,小神闲茶馆,黄兴路87号的建筑物第1、2层L1-06号,"112.976083,28.196372",[],4.9,124
五一广场,"112.977340,28.196500",餐饮,鸳央咖啡(粉巢一楼店),黄兴中路87号粉巢1层,"112.976081,28.196651",19198014395,4.4,124
五一广场,"112.977340,28.196500",餐饮,手感麦夫(万代大酒店店),通泰街街道黄兴中路87号万代广场一楼手感麦夫,"112.976072,28.196643",0731-84511126,4.8,125
五一广场,"112.977340,28.196500",餐饮,小龙坎火锅(五一广场店),黄兴中路87号万代大厦L1-03-01原1098号,"112.976113,28.196860",13762199189,4.5,126
五一广场,"112.977340,28.196500",餐饮,老上海馄饨铺(五一广场店),黄兴中路168号新大新大厦F1层,"112.976950,28.197605",13616867825,3.7,128
五一广场,"112.977340,28.196500",餐饮,柠季(万代店),黄兴中路87号万代大厦1071号商铺,"112.976041,28.196736",19198150866,3.7,130
五一广场,"112.977340,28.196500",餐饮,铁锅传奇东北一锅鲜,长沙慕弈H酒店北门旁(五一广场地铁站6A口旁),"112.976022,28.196311",15245590906;19954287558,4.2,131
五一广场,"112.977340,28.196500",餐饮,JOYCOFFEE,黄兴中路与五一大道辅路交叉口北80米,"112.976051,28.196116",[],3.5,133
五一广场,"112.977340,28.196500",餐饮,陈嗲嗲老长沙臭豆腐(五一广场店),五一大道868号庙街一楼(五一广场地铁站6A口旁),"112.976065,28.196075",15327341913,3.7,133
五一广场,"112.977340,28.196500",餐饮,蛙来哒(粉巢中心24小时店),黄兴中路87号万代大酒店一楼,"112.976013,28.196803",0731-85491715,4.7,134
五一广场,"112.977340,28.196500",住宿,思含民宿(五一广场2号店),芙蓉壹号公馆3101,"112.977889,28.196354",15802605688,5.0,56
五一广场,"112.977340,28.196500",住宿,曼小曼民宿(五一广场14号店),蔡锷中路185号五一钻界18021,"112.976771,28.195774",15616110245,4.8,98
五一广场,"112.977340,28.196500",住宿,诺盟国际公寓(五一广场壹号公馆店),五一广场南阳街8号壹号公馆F14层,"112.978467,28.196515",0731-89906171;17752852801,4.8,110
五一广场,"112.977340,28.196500",住宿,麓元酒店(长沙五一广场店),五一广场南阳街26号,"112.978348,28.197058",0731-82233758;17352660999,4.4,116
五一广场,"112.977340,28.196500",住宿,香水湾公寓酒店(长沙五一广场IFS国金中心店),南阳街8号壹号公馆1层121号,"112.978504,28.196375",0731-83590002;18142624673,4.1,115
五一广场,"112.977340,28.196500",住宿,臻品雅居公寓酒店,五一广场南阳街8号壹号公馆1109,"112.978467,28.196548",15575986362,4.5,110
五一广场,"112.977340,28.196500",住宿,凯莱斯公寓酒店,南阳街8号壹号公馆5层501,"112.978459,28.196531","18874976093;+861056320612,1073516",4.6,109
五一广场,"112.977340,28.196500",住宿,威廷酒店公寓,五一广场南阳街8号壹号公馆1层117,"112.978481,28.196437",0731-85233210;15367888765,4.5,112
五一广场,"112.977340,28.196500",住宿,今至公寓酒店,五一广场南阳街8号壹号公馆F21层,"112.978470,28.196586",0731-85411599;18573194299,4.5,111
五一广场,"112.977340,28.196500",住宿,长沙慕弈H酒店(五一广场IFS国金中心店),通泰街街道五一大道868号,"112.975800,28.195875",0731-88962888;18900701033,4.3,166
五一广场,"112.977340,28.196500",住宿,长沙图亿东方酒店(五一广场IFS国金中心店),黄兴中路101号3楼(五一广场地铁站7口步行70米),"112.976055,28.196756",0731-85453399,4.7,129
五一广场,"112.977340,28.196500",住宿,万代大酒店,黄兴中路87号,"112.975762,28.196622",[],4.5,155
五一广场,"112.977340,28.196500",住宿,森宸酒店(长沙五一广场地铁站店),五一大道868号新世界大厦4楼,"112.975990,28.196132",18175100808,4.8,138
五一广场,"112.977340,28.196500",住宿,长沙七号公寓酒店(五一广场壹号公馆店),五一广场南阳街8号壹号公馆,"112.978480,28.196450",18142624673;18173791585,4.9,111
五一广场,"112.977340,28.196500",住宿,258公寓酒店,五一广场南阳街8号壹号公馆大厅上15楼1510,"112.978465,28.196527","13187219682;+861056320612,7039628",4.6,110
五一广场,"112.977340,28.196500",住宿,如家商旅酒店(长沙新大新五一广场地铁站店),南阳街105号(五一广场地铁站6A口步行290米),"112.977323,28.198148","0731-88943333;0731-88943333,9",4.7,183
五一广场,"112.977340,28.196500",住宿,宋字民宿,五一广场南阳街8号壹号公馆F14层,"112.978492,28.196513","0731-33088042;13874970836;+861056320612,33088042",4.6,113
五一广场,"112.977340,28.196500",住宿,欧朵酒店(长沙五一广场IFS国金中心店),黄兴中路与长治路交叉口新大新大厦酒蜗KTV旁观光电梯6楼,"112.976831,28.197762",15387537576,4.5,149
